"transaction_id","sale_date","customer_id","gender","age","age_group","product_category","quantity","total_amount","unit_price_calc"
634,2023-10-08,CUST634,Male,60,"50+",Electronics,4,2000.00,500.0000000000000000
635,2023-08-17,CUST635,Female,63,"50+",Electronics,3,900.00,300.0000000000000000
636,2023-03-23,CUST636,Female,21,"20-35",Beauty,3,1500.00,500.0000000000000000
637,2023-09-01,CUST637,Male,43,"36-50",Clothing,2,600.00,300.0000000000000000
638,2023-08-19,CUST638,Male,46,"36-50",Electronics,1,500.00,500.0000000000000000
639,2023-05-13,CUST639,Female,62,"50+",Beauty,4,200.00,50.0000000000000000
640,2023-05-07,CUST640,Female,51,"50+",Electronics,4,120.00,30.0000000000000000
641,2023-11-23,CUST641,Female,40,"36-50",Electronics,1,300.00,300.0000000000000000
642,2023-05-22,CUST642,Female,54,"50+",Clothing,4,100.00,25.0000000000000000
643,2023-09-24,CUST643,Female,28,"20-35",Electronics,3,90.00,30.0000000000000000
644,2023-09-06,CUST644,Male,23,"20-35",Beauty,3,75.00,25.0000000000000000
645,2023-11-17,CUST645,Female,35,"20-35",Electronics,4,120.00,30.0000000000000000
646,2023-05-03,CUST646,Male,38,"36-50",Clothing,3,90.00,30.0000000000000000
647,2023-05-21,CUST647,Male,59,"50+",Clothing,3,1500.00,500.0000000000000000
648,2023-08-14,CUST648,Male,53,"50+",Beauty,4,1200.00,300.0000000000000000
649,2023-02-09,CUST649,Female,58,"50+",Clothing,2,600.00,300.0000000000000000
650,2024-01-01,CUST650,Male,55,"50+",Electronics,1,30.00,30.0000000000000000
651,2023-05-27,CUST651,Male,51,"50+",Clothing,3,150.00,50.0000000000000000
652,2023-05-01,CUST652,Female,34,"20-35",Beauty,2,100.00,50.0000000000000000
653,2023-05-20,CUST653,Male,54,"50+",Clothing,3,75.00,25.0000000000000000
654,2023-06-21,CUST654,Male,42,"36-50",Clothing,3,75.00,25.0000000000000000
655,2023-06-13,CUST655,Female,55,"50+",Clothing,1,500.00,500.0000000000000000
656,2023-10-04,CUST656,Male,29,"20-35",Beauty,3,90.00,30.0000000000000000
657,2023-02-11,CUST657,Male,40,"36-50",Clothing,1,25.00,25.0000000000000000
658,2023-03-12,CUST658,Male,59,"50+",Clothing,1,25.00,25.0000000000000000
659,2023-03-19,CUST659,Female,39,"36-50",Electronics,1,30.00,30.0000000000000000
660,2023-04-29,CUST660,Female,38,"36-50",Beauty,2,1000.00,500.0000000000000000
661,2023-07-16,CUST661,Female,44,"36-50",Clothing,4,100.00,25.0000000000000000
662,2023-12-22,CUST662,Male,48,"36-50",Beauty,2,1000.00,500.0000000000000000
663,2023-03-20,CUST663,Male,23,"20-35",Clothing,4,1200.00,300.0000000000000000
664,2023-12-28,CUST664,Female,44,"36-50",Clothing,4,2000.00,500.0000000000000000
665,2023-04-20,CUST665,Male,57,"50+",Clothing,1,50.00,50.0000000000000000
666,2023-02-02,CUST666,Male,51,"50+",Electronics,3,150.00,50.0000000000000000
667,2023-08-01,CUST667,Female,29,"20-35",Electronics,1,500.00,500.0000000000000000
668,2023-07-28,CUST668,Female,62,"50+",Electronics,3,150.00,50.0000000000000000
669,2023-06-19,CUST669,Male,24,"20-35",Beauty,4,1200.00,300.0000000000000000
670,2023-10-05,CUST670,Male,27,"20-35",Beauty,1,30.00,30.0000000000000000
671,2023-08-27,CUST671,Male,62,"50+",Electronics,3,150.00,50.0000000000000000
672,2023-08-01,CUST672,Female,34,"20-35",Beauty,2,100.00,50.0000000000000000
673,2023-02-01,CUST673,Female,43,"36-50",Clothing,3,1500.00,500.0000000000000000
674,2023-04-16,CUST674,Female,38,"36-50",Clothing,1,300.00,300.0000000000000000
675,2023-08-04,CUST675,Female,45,"36-50",Clothing,2,60.00,30.0000000000000000
676,2023-07-19,CUST676,Male,63,"50+",Electronics,3,1500.00,500.0000000000000000
677,2023-10-27,CUST677,Female,19,"18-20",Beauty,3,1500.00,500.0000000000000000
678,2023-12-23,CUST678,Female,60,"50+",Electronics,3,900.00,300.0000000000000000
679,2023-01-11,CUST679,Female,18,"18-20",Beauty,3,90.00,30.0000000000000000
680,2023-10-22,CUST680,Female,53,"50+",Clothing,3,900.00,300.0000000000000000
681,2023-07-14,CUST681,Female,43,"36-50",Electronics,2,60.00,30.0000000000000000
682,2023-09-02,CUST682,Male,46,"36-50",Beauty,4,1200.00,300.0000000000000000
683,2023-01-04,CUST683,Male,38,"36-50",Beauty,2,1000.00,500.0000000000000000
684,2023-06-30,CUST684,Female,28,"20-35",Clothing,2,1000.00,500.0000000000000000
685,2023-06-02,CUST685,Male,57,"50+",Electronics,2,50.00,25.0000000000000000
686,2023-07-19,CUST686,Female,28,"20-35",Electronics,4,200.00,50.0000000000000000
687,2023-08-03,CUST687,Female,53,"50+",Electronics,1,300.00,300.0000000000000000
688,2023-10-03,CUST688,Male,56,"50+",Clothing,4,100.00,25.0000000000000000
689,2023-10-07,CUST689,Male,57,"50+",Electronics,2,100.00,50.0000000000000000
690,2023-11-05,CUST690,Female,52,"50+",Clothing,3,900.00,300.0000000000000000
691,2023-04-23,CUST691,Female,51,"50+",Clothing,3,90.00,30.0000000000000000
692,2023-09-07,CUST692,Female,64,"50+",Clothing,2,100.00,50.0000000000000000
693,2023-04-23,CUST693,Male,41,"36-50",Beauty,3,1500.00,500.0000000000000000
694,2023-05-20,CUST694,Female,39,"36-50",Electronics,2,50.00,25.0000000000000000
695,2023-08-12,CUST695,Female,22,"20-35",Electronics,3,150.00,50.0000000000000000
696,2023-09-06,CUST696,Female,50,"36-50",Clothing,4,200.00,50.0000000000000000
697,2023-01-15,CUST697,Male,53,"50+",Clothing,1,500.00,500.0000000000000000
698,2023-07-19,CUST698,Female,64,"50+",Electronics,1,300.00,300.0000000000000000
699,2023-06-22,CUST699,Female,37,"36-50",Clothing,4,120.00,30.0000000000000000
700,2023-12-09,CUST700,Male,36,"36-50",Electronics,4,2000.00,500.0000000000000000
701,2023-12-14,CUST701,Female,52,"50+",Beauty,2,60.00,30.0000000000000000
702,2023-07-27,CUST702,Female,60,"50+",Clothing,2,600.00,300.0000000000000000
703,2023-03-26,CUST703,Male,34,"20-35",Electronics,2,100.00,50.0000000000000000
704,2023-08-28,CUST704,Female,62,"50+",Clothing,3,90.00,30.0000000000000000
705,2023-03-07,CUST705,Male,60,"50+",Electronics,2,50.00,25.0000000000000000
706,2023-11-15,CUST706,Male,51,"50+",Electronics,4,100.00,25.0000000000000000
707,2023-10-01,CUST707,Female,26,"20-35",Clothing,1,500.00,500.0000000000000000
708,2023-01-14,CUST708,Female,43,"36-50",Beauty,3,900.00,300.0000000000000000
709,2023-07-21,CUST709,Female,19,"18-20",Electronics,2,1000.00,500.0000000000000000
710,2023-10-31,CUST710,Female,26,"20-35",Electronics,3,1500.00,500.0000000000000000
711,2023-10-16,CUST711,Male,26,"20-35",Electronics,3,1500.00,500.0000000000000000
712,2023-12-06,CUST712,Female,57,"50+",Beauty,2,50.00,25.0000000000000000
713,2023-01-14,CUST713,Male,34,"20-35",Beauty,3,75.00,25.0000000000000000
714,2023-02-12,CUST714,Female,18,"18-20",Clothing,1,500.00,500.0000000000000000
715,2023-11-26,CUST715,Female,42,"36-50",Beauty,4,100.00,25.0000000000000000
716,2023-08-08,CUST716,Female,60,"50+",Clothing,4,1200.00,300.0000000000000000
717,2023-03-11,CUST717,Male,57,"50+",Clothing,1,500.00,500.0000000000000000
718,2023-08-25,CUST718,Female,59,"50+",Beauty,3,75.00,25.0000000000000000
719,2023-04-04,CUST719,Female,42,"36-50",Clothing,2,60.00,30.0000000000000000
720,2023-01-26,CUST720,Female,56,"50+",Beauty,3,1500.00,500.0000000000000000
721,2023-05-14,CUST721,Female,52,"50+",Clothing,1,500.00,500.0000000000000000
722,2023-07-14,CUST722,Male,20,"20-35",Beauty,3,900.00,300.0000000000000000
723,2023-06-17,CUST723,Female,54,"50+",Beauty,4,200.00,50.0000000000000000
724,2023-04-19,CUST724,Male,61,"50+",Clothing,3,150.00,50.0000000000000000
725,2023-08-21,CUST725,Male,61,"50+",Electronics,1,300.00,300.0000000000000000
726,2023-06-17,CUST726,Male,47,"36-50",Clothing,4,1200.00,300.0000000000000000
727,2023-06-22,CUST727,Male,55,"50+",Beauty,3,900.00,300.0000000000000000
728,2023-07-14,CUST728,Male,51,"50+",Electronics,3,150.00,50.0000000000000000
729,2023-05-23,CUST729,Male,29,"20-35",Clothing,4,1200.00,300.0000000000000000
730,2023-08-04,CUST730,Female,36,"36-50",Clothing,2,50.00,25.0000000000000000
731,2023-05-10,CUST731,Male,54,"50+",Clothing,4,2000.00,500.0000000000000000
732,2023-02-11,CUST732,Male,61,"50+",Electronics,2,1000.00,500.0000000000000000
733,2023-08-29,CUST733,Male,34,"20-35",Beauty,1,30.00,30.0000000000000000
734,2023-01-10,CUST734,Female,27,"20-35",Clothing,1,30.00,30.0000000000000000
735,2023-10-04,CUST735,Female,64,"50+",Clothing,4,2000.00,500.0000000000000000
736,2023-01-27,CUST736,Male,29,"20-35",Clothing,4,100.00,25.0000000000000000
737,2023-06-29,CUST737,Female,33,"20-35",Clothing,1,50.00,50.0000000000000000
738,2023-04-25,CUST738,Male,41,"36-50",Clothing,2,100.00,50.0000000000000000
739,2023-11-29,CUST739,Male,36,"36-50",Beauty,1,25.00,25.0000000000000000
740,2023-02-05,CUST740,Female,25,"20-35",Beauty,4,200.00,50.0000000000000000
741,2023-11-30,CUST741,Male,48,"36-50",Clothing,1,300.00,300.0000000000000000
742,2023-01-21,CUST742,Female,38,"36-50",Electronics,4,2000.00,500.0000000000000000
743,2023-01-16,CUST743,Female,34,"20-35",Beauty,4,2000.00,500.0000000000000000
744,2023-05-07,CUST744,Male,40,"36-50",Electronics,1,25.00,25.0000000000000000
745,2023-04-13,CUST745,Male,54,"50+",Beauty,2,100.00,50.0000000000000000
746,2023-01-11,CUST746,Female,33,"20-35",Clothing,3,90.00,30.0000000000000000
747,2023-11-15,CUST747,Male,23,"20-35",Beauty,1,30.00,30.0000000000000000
748,2023-03-20,CUST748,Male,25,"20-35",Clothing,3,150.00,50.0000000000000000
749,2023-05-03,CUST749,Male,42,"36-50",Beauty,1,30.00,30.0000000000000000
750,2023-03-06,CUST750,Female,35,"20-35",Clothing,3,75.00,25.0000000000000000
751,2023-08-31,CUST751,Female,42,"36-50",Clothing,2,50.00,25.0000000000000000
752,2023-12-09,CUST752,Male,29,"20-35",Clothing,2,100.00,50.0000000000000000
753,2023-02-28,CUST753,Female,32,"20-35",Clothing,1,30.00,30.0000000000000000
754,2023-10-16,CUST754,Female,43,"36-50",Electronics,4,100.00,25.0000000000000000
755,2023-04-22,CUST755,Female,58,"50+",Clothing,3,75.00,25.0000000000000000
756,2023-08-27,CUST756,Female,62,"50+",Electronics,4,1200.00,300.0000000000000000
757,2023-12-25,CUST757,Female,43,"36-50",Electronics,4,1200.00,300.0000000000000000
758,2023-05-12,CUST758,Male,64,"50+",Clothing,4,100.00,25.0000000000000000
759,2023-07-08,CUST759,Male,49,"36-50",Electronics,2,100.00,50.0000000000000000
760,2023-03-27,CUST760,Male,27,"20-35",Beauty,1,500.00,500.0000000000000000
761,2023-11-07,CUST761,Female,33,"20-35",Clothing,1,500.00,500.0000000000000000
762,2023-11-07,CUST762,Female,24,"20-35",Electronics,2,50.00,25.0000000000000000
763,2023-02-28,CUST763,Male,34,"20-35",Clothing,2,50.00,25.0000000000000000
764,2023-03-25,CUST764,Female,40,"36-50",Clothing,1,25.00,25.0000000000000000
765,2023-06-09,CUST765,Male,43,"36-50",Clothing,4,200.00,50.0000000000000000
766,2023-02-25,CUST766,Male,38,"36-50",Electronics,3,900.00,300.0000000000000000
767,2023-10-24,CUST767,Male,39,"36-50",Beauty,3,75.00,25.0000000000000000
768,2023-01-14,CUST768,Female,24,"20-35",Beauty,3,75.00,25.0000000000000000
769,2023-06-09,CUST769,Female,31,"20-35",Electronics,4,120.00,30.0000000000000000
770,2023-10-22,CUST770,Male,32,"20-35",Clothing,1,50.00,50.0000000000000000
771,2023-12-13,CUST771,Male,24,"20-35",Electronics,2,50.00,25.0000000000000000
772,2023-07-12,CUST772,Male,26,"20-35",Electronics,1,30.00,30.0000000000000000
773,2023-07-23,CUST773,Male,25,"20-35",Electronics,4,2000.00,500.0000000000000000
774,2023-04-12,CUST774,Female,40,"36-50",Clothing,2,50.00,25.0000000000000000
775,2023-02-08,CUST775,Female,46,"36-50",Electronics,4,100.00,25.0000000000000000
776,2023-10-31,CUST776,Male,35,"20-35",Clothing,3,90.00,30.0000000000000000
777,2023-12-20,CUST777,Male,48,"36-50",Electronics,3,150.00,50.0000000000000000
778,2023-11-18,CUST778,Female,47,"36-50",Beauty,4,100.00,25.0000000000000000
779,2023-05-05,CUST779,Female,56,"50+",Electronics,2,1000.00,500.0000000000000000
780,2023-02-22,CUST780,Male,52,"50+",Electronics,2,50.00,25.0000000000000000
781,2023-12-23,CUST781,Male,35,"20-35",Beauty,1,500.00,500.0000000000000000
782,2023-06-04,CUST782,Male,59,"50+",Clothing,3,900.00,300.0000000000000000
783,2023-12-17,CUST783,Female,56,"50+",Clothing,1,300.00,300.0000000000000000
784,2023-11-04,CUST784,Female,34,"20-35",Electronics,1,500.00,500.0000000000000000
785,2023-03-03,CUST785,Female,31,"20-35",Beauty,4,200.00,50.0000000000000000
786,2023-10-17,CUST786,Male,48,"36-50",Clothing,4,100.00,25.0000000000000000
787,2023-01-22,CUST787,Male,41,"36-50",Electronics,1,25.00,25.0000000000000000
788,2023-06-27,CUST788,Female,52,"50+",Beauty,3,900.00,300.0000000000000000
789,2023-09-30,CUST789,Female,61,"50+",Clothing,4,2000.00,500.0000000000000000
790,2023-08-08,CUST790,Male,62,"50+",Clothing,1,25.00,25.0000000000000000
791,2023-12-05,CUST791,Female,51,"50+",Beauty,1,25.00,25.0000000000000000
792,2023-07-09,CUST792,Female,20,"20-35",Beauty,1,50.00,50.0000000000000000
793,2023-02-05,CUST793,Male,54,"50+",Beauty,1,30.00,30.0000000000000000
794,2023-09-17,CUST794,Female,60,"50+",Beauty,1,300.00,300.0000000000000000
795,2023-11-28,CUST795,Male,57,"50+",Electronics,1,300.00,300.0000000000000000
796,2023-06-24,CUST796,Male,43,"36-50",Beauty,4,120.00,30.0000000000000000
797,2023-01-07,CUST797,Male,40,"36-50",Clothing,3,75.00,25.0000000000000000
798,2023-08-04,CUST798,Male,61,"50+",Clothing,1,50.00,50.0000000000000000
799,2023-09-08,CUST799,Male,56,"50+",Electronics,2,100.00,50.0000000000000000
800,2023-02-24,CUST800,Male,32,"20-35",Clothing,4,1200.00,300.0000000000000000
801,2023-08-10,CUST801,Male,21,"20-35",Clothing,4,200.00,50.0000000000000000
802,2023-07-05,CUST802,Female,46,"36-50",Beauty,1,30.00,30.0000000000000000
803,2023-11-22,CUST803,Male,39,"36-50",Clothing,4,100.00,25.0000000000000000
804,2023-08-24,CUST804,Male,42,"36-50",Electronics,1,30.00,30.0000000000000000
805,2023-12-29,CUST805,Female,30,"20-35",Beauty,3,1500.00,500.0000000000000000
806,2023-03-20,CUST806,Female,35,"20-35",Beauty,3,900.00,300.0000000000000000
807,2023-08-11,CUST807,Female,50,"36-50",Electronics,4,200.00,50.0000000000000000
808,2023-04-01,CUST808,Male,33,"20-35",Beauty,4,2000.00,500.0000000000000000
809,2023-09-25,CUST809,Female,62,"50+",Beauty,2,100.00,50.0000000000000000
810,2023-11-30,CUST810,Male,59,"50+",Electronics,4,100.00,25.0000000000000000
811,2023-05-19,CUST811,Male,61,"50+",Beauty,2,50.00,25.0000000000000000
812,2023-11-12,CUST812,Male,19,"18-20",Electronics,3,75.00,25.0000000000000000
813,2023-10-03,CUST813,Male,52,"50+",Electronics,3,150.00,50.0000000000000000
814,2023-09-05,CUST814,Female,59,"50+",Clothing,1,500.00,500.0000000000000000
815,2023-08-27,CUST815,Female,51,"50+",Clothing,3,75.00,25.0000000000000000
816,2023-08-12,CUST816,Male,47,"36-50",Beauty,2,1000.00,500.0000000000000000
817,2023-10-31,CUST817,Male,30,"20-35",Beauty,4,200.00,50.0000000000000000
818,2023-05-18,CUST818,Male,30,"20-35",Electronics,1,500.00,500.0000000000000000
819,2023-06-15,CUST819,Female,35,"20-35",Beauty,2,100.00,50.0000000000000000
820,2023-05-06,CUST820,Male,49,"36-50",Electronics,4,200.00,50.0000000000000000
821,2023-02-14,CUST821,Male,49,"36-50",Electronics,1,300.00,300.0000000000000000
822,2023-05-23,CUST822,Female,52,"50+",Beauty,3,150.00,50.0000000000000000
823,2023-08-19,CUST823,Female,56,"50+",Electronics,2,100.00,50.0000000000000000
824,2023-05-05,CUST824,Male,63,"50+",Clothing,4,120.00,30.0000000000000000
825,2023-08-26,CUST825,Female,46,"36-50",Beauty,1,25.00,25.0000000000000000
826,2023-10-19,CUST826,Female,46,"36-50",Clothing,1,300.00,300.0000000000000000
827,2023-11-09,CUST827,Male,61,"50+",Beauty,3,900.00,300.0000000000000000
828,2023-12-09,CUST828,Female,33,"20-35",Electronics,4,1200.00,300.0000000000000000
829,2023-07-14,CUST829,Male,61,"50+",Beauty,3,90.00,30.0000000000000000
830,2023-06-22,CUST830,Female,64,"50+",Clothing,3,150.00,50.0000000000000000
831,2023-01-15,CUST831,Male,27,"20-35",Electronics,4,100.00,25.0000000000000000
832,2023-09-11,CUST832,Male,47,"36-50",Beauty,4,2000.00,500.0000000000000000
833,2023-06-16,CUST833,Male,42,"36-50",Beauty,4,200.00,50.0000000000000000
834,2023-04-04,CUST834,Female,56,"50+",Beauty,2,60.00,30.0000000000000000
835,2023-09-07,CUST835,Male,37,"36-50",Clothing,4,200.00,50.0000000000000000
836,2023-04-19,CUST836,Female,22,"20-35",Clothing,1,50.00,50.0000000000000000
837,2023-07-01,CUST837,Male,18,"18-20",Beauty,3,90.00,30.0000000000000000
838,2023-05-13,CUST838,Male,47,"36-50",Electronics,2,600.00,300.0000000000000000
839,2023-06-24,CUST839,Female,20,"20-35",Electronics,4,1200.00,300.0000000000000000
840,2023-05-24,CUST840,Male,62,"50+",Clothing,2,50.00,25.0000000000000000
841,2023-11-02,CUST841,Male,31,"20-35",Electronics,4,100.00,25.0000000000000000
842,2023-12-26,CUST842,Female,47,"36-50",Clothing,2,600.00,300.0000000000000000
843,2023-05-22,CUST843,Male,21,"20-35",Beauty,3,1500.00,500.0000000000000000
844,2023-10-12,CUST844,Male,35,"20-35",Clothing,3,150.00,50.0000000000000000
845,2023-01-06,CUST845,Male,54,"50+",Clothing,1,500.00,500.0000000000000000
846,2023-09-22,CUST846,Male,42,"36-50",Beauty,1,50.00,50.0000000000000000
847,2023-04-08,CUST847,Female,18,"18-20",Electronics,4,1200.00,300.0000000000000000
848,2023-02-13,CUST848,Female,63,"50+",Clothing,3,75.00,25.0000000000000000
849,2023-05-04,CUST849,Male,32,"20-35",Clothing,2,50.00,25.0000000000000000
850,2023-07-28,CUST850,Female,26,"20-35",Beauty,2,1000.00,500.0000000000000000
851,2023-09-08,CUST851,Male,32,"20-35",Electronics,2,50.00,25.0000000000000000
852,2023-10-12,CUST852,Female,41,"36-50",Clothing,1,300.00,300.0000000000000000
853,2023-05-04,CUST853,Male,21,"20-35",Beauty,2,1000.00,500.0000000000000000
854,2023-12-20,CUST854,Male,29,"20-35",Clothing,1,50.00,50.0000000000000000
855,2023-09-01,CUST855,Male,54,"50+",Beauty,1,25.00,25.0000000000000000
856,2023-11-27,CUST856,Male,54,"50+",Electronics,4,120.00,30.0000000000000000
857,2023-12-31,CUST857,Male,60,"50+",Electronics,2,50.00,25.0000000000000000
858,2023-09-09,CUST858,Male,23,"20-35",Electronics,2,100.00,50.0000000000000000
859,2023-08-18,CUST859,Female,56,"50+",Electronics,3,1500.00,500.0000000000000000
860,2023-01-09,CUST860,Male,63,"50+",Clothing,4,200.00,50.0000000000000000
861,2023-02-17,CUST861,Female,41,"36-50",Clothing,3,90.00,30.0000000000000000
862,2023-05-31,CUST862,Male,28,"20-35",Electronics,4,1200.00,300.0000000000000000
863,2023-04-24,CUST863,Female,30,"20-35",Electronics,2,50.00,25.0000000000000000
864,2023-07-27,CUST864,Female,51,"50+",Electronics,1,500.00,500.0000000000000000
865,2023-12-21,CUST865,Female,42,"36-50",Clothing,1,300.00,300.0000000000000000
866,2023-05-05,CUST866,Male,24,"20-35",Electronics,1,50.00,50.0000000000000000
867,2023-06-06,CUST867,Male,21,"20-35",Electronics,1,500.00,500.0000000000000000
868,2023-12-06,CUST868,Female,25,"20-35",Electronics,1,300.00,300.0000000000000000
869,2023-10-25,CUST869,Male,37,"36-50",Beauty,3,1500.00,500.0000000000000000
870,2023-07-08,CUST870,Female,46,"36-50",Electronics,4,120.00,30.0000000000000000
871,2023-08-31,CUST871,Male,62,"50+",Beauty,2,60.00,30.0000000000000000
872,2023-10-11,CUST872,Female,63,"50+",Beauty,3,75.00,25.0000000000000000
873,2023-09-29,CUST873,Female,27,"20-35",Electronics,4,100.00,25.0000000000000000
874,2023-06-26,CUST874,Male,60,"50+",Beauty,1,30.00,30.0000000000000000
875,2023-08-06,CUST875,Female,51,"50+",Electronics,4,2000.00,500.0000000000000000
876,2023-10-09,CUST876,Male,43,"36-50",Clothing,4,120.00,30.0000000000000000
877,2023-06-19,CUST877,Female,58,"50+",Clothing,1,25.00,25.0000000000000000
878,2023-06-30,CUST878,Female,20,"20-35",Clothing,1,30.00,30.0000000000000000
879,2023-12-26,CUST879,Male,23,"20-35",Clothing,1,30.00,30.0000000000000000
880,2023-08-21,CUST880,Male,22,"20-35",Beauty,2,1000.00,500.0000000000000000
881,2023-05-19,CUST881,Male,22,"20-35",Electronics,1,300.00,300.0000000000000000
882,2023-06-06,CUST882,Female,64,"50+",Electronics,2,50.00,25.0000000000000000
883,2023-05-09,CUST883,Male,40,"36-50",Electronics,1,500.00,500.0000000000000000
884,2023-04-29,CUST884,Female,26,"20-35",Clothing,2,60.00,30.0000000000000000
885,2023-03-03,CUST885,Female,52,"50+",Clothing,4,120.00,30.0000000000000000
886,2023-04-09,CUST886,Male,37,"36-50",Electronics,3,900.00,300.0000000000000000
887,2023-06-11,CUST887,Male,59,"50+",Clothing,4,100.00,25.0000000000000000
888,2023-03-03,CUST888,Female,52,"50+",Electronics,4,100.00,25.0000000000000000
889,2023-10-02,CUST889,Female,35,"20-35",Electronics,1,50.00,50.0000000000000000
890,2023-12-20,CUST890,Male,34,"20-35",Electronics,2,50.00,25.0000000000000000
891,2023-04-05,CUST891,Male,41,"36-50",Electronics,3,900.00,300.0000000000000000
892,2023-04-09,CUST892,Male,20,"20-35",Electronics,1,50.00,50.0000000000000000
893,2023-04-21,CUST893,Male,49,"36-50",Electronics,1,50.00,50.0000000000000000
894,2023-09-05,CUST894,Male,52,"50+",Electronics,1,30.00,30.0000000000000000
895,2023-05-22,CUST895,Female,55,"50+",Clothing,4,120.00,30.0000000000000000
896,2023-10-29,CUST896,Female,30,"20-35",Electronics,2,50.00,25.0000000000000000
897,2023-09-26,CUST897,Female,64,"50+",Electronics,2,100.00,50.0000000000000000
898,2023-11-02,CUST898,Female,42,"36-50",Clothing,3,90.00,30.0000000000000000
899,2023-05-25,CUST899,Male,26,"20-35",Clothing,2,600.00,300.0000000000000000
900,2023-02-21,CUST900,Male,21,"20-35",Clothing,2,60.00,30.0000000000000000
901,2023-04-10,CUST901,Male,31,"20-35",Electronics,1,30.00,30.0000000000000000
902,2023-06-01,CUST902,Female,54,"50+",Beauty,1,50.00,50.0000000000000000
903,2023-04-27,CUST903,Female,51,"50+",Beauty,4,200.00,50.0000000000000000
904,2023-07-04,CUST904,Male,28,"20-35",Clothing,1,500.00,500.0000000000000000
905,2023-04-02,CUST905,Male,58,"50+",Beauty,1,300.00,300.0000000000000000
906,2023-06-04,CUST906,Female,20,"20-35",Clothing,1,50.00,50.0000000000000000
907,2023-01-08,CUST907,Female,45,"36-50",Electronics,1,25.00,25.0000000000000000
908,2023-12-29,CUST908,Male,46,"36-50",Beauty,4,1200.00,300.0000000000000000
909,2023-10-01,CUST909,Male,26,"20-35",Electronics,1,300.00,300.0000000000000000
910,2023-03-06,CUST910,Female,20,"20-35",Beauty,3,150.00,50.0000000000000000
911,2023-05-21,CUST911,Male,42,"36-50",Electronics,3,900.00,300.0000000000000000
912,2023-01-24,CUST912,Male,51,"50+",Beauty,3,150.00,50.0000000000000000
913,2023-01-28,CUST913,Male,29,"20-35",Electronics,3,90.00,30.0000000000000000
914,2023-10-11,CUST914,Female,59,"50+",Electronics,1,500.00,500.0000000000000000
915,2023-05-30,CUST915,Female,26,"20-35",Beauty,3,90.00,30.0000000000000000
916,2023-12-24,CUST916,Female,32,"20-35",Electronics,1,50.00,50.0000000000000000
917,2023-03-06,CUST917,Female,57,"50+",Electronics,4,200.00,50.0000000000000000
918,2023-11-23,CUST918,Female,42,"36-50",Electronics,3,90.00,30.0000000000000000
919,2023-09-09,CUST919,Female,22,"20-35",Beauty,2,50.00,25.0000000000000000
920,2023-02-22,CUST920,Female,28,"20-35",Beauty,3,75.00,25.0000000000000000
921,2023-01-07,CUST921,Male,51,"50+",Electronics,3,75.00,25.0000000000000000
922,2023-10-21,CUST922,Male,41,"36-50",Electronics,1,50.00,50.0000000000000000
923,2023-05-26,CUST923,Male,32,"20-35",Beauty,3,900.00,300.0000000000000000
924,2023-08-29,CUST924,Male,55,"50+",Beauty,2,100.00,50.0000000000000000
925,2023-09-03,CUST925,Male,25,"20-35",Electronics,1,300.00,300.0000000000000000
926,2023-08-14,CUST926,Male,22,"20-35",Electronics,1,30.00,30.0000000000000000
927,2023-06-24,CUST927,Male,43,"36-50",Electronics,4,2000.00,500.0000000000000000
928,2023-04-05,CUST928,Female,35,"20-35",Clothing,4,1200.00,300.0000000000000000
929,2023-01-27,CUST929,Female,23,"20-35",Beauty,3,75.00,25.0000000000000000
930,2023-05-10,CUST930,Male,54,"50+",Clothing,4,200.00,50.0000000000000000
931,2023-09-02,CUST931,Male,30,"20-35",Beauty,4,120.00,30.0000000000000000
932,2023-02-28,CUST932,Female,45,"36-50",Beauty,4,100.00,25.0000000000000000
933,2023-02-03,CUST933,Male,22,"20-35",Beauty,1,30.00,30.0000000000000000
934,2023-07-25,CUST934,Male,30,"20-35",Beauty,1,500.00,500.0000000000000000
935,2023-09-09,CUST935,Female,34,"20-35",Beauty,1,50.00,50.0000000000000000
936,2023-02-07,CUST936,Male,57,"50+",Beauty,4,200.00,50.0000000000000000
937,2023-10-23,CUST937,Female,62,"50+",Beauty,1,500.00,500.0000000000000000
938,2023-11-19,CUST938,Male,49,"36-50",Clothing,4,200.00,50.0000000000000000
939,2023-12-18,CUST939,Female,46,"36-50",Electronics,1,300.00,300.0000000000000000
940,2023-01-28,CUST940,Female,20,"20-35",Electronics,1,30.00,30.0000000000000000
941,2023-03-19,CUST941,Female,57,"50+",Clothing,2,50.00,25.0000000000000000
942,2023-03-18,CUST942,Male,51,"50+",Clothing,3,1500.00,500.0000000000000000
943,2023-10-16,CUST943,Female,57,"50+",Clothing,4,1200.00,300.0000000000000000
944,2023-06-05,CUST944,Male,44,"36-50",Clothing,2,50.00,25.0000000000000000
945,2023-02-13,CUST945,Male,30,"20-35",Beauty,1,25.00,25.0000000000000000
946,2023-05-08,CUST946,Male,62,"50+",Electronics,4,2000.00,500.0000000000000000
947,2023-03-02,CUST947,Male,50,"36-50",Beauty,1,300.00,300.0000000000000000
948,2023-10-13,CUST948,Female,23,"20-35",Electronics,3,75.00,25.0000000000000000
949,2023-08-02,CUST949,Female,41,"36-50",Electronics,2,50.00,25.0000000000000000
950,2023-11-07,CUST950,Male,36,"36-50",Clothing,3,900.00,300.0000000000000000
951,2023-11-02,CUST951,Male,33,"20-35",Beauty,2,100.00,50.0000000000000000
